report_date,location,value
6/4/16,Colombia-Cordoba-Valencia,1
6/4/16,Colombia-Cundinamarca-Unknown,78
6/4/16,Colombia-Cundinamarca-Agua_De_Dios,5
6/4/16,Colombia-Cundinamarca-Alban,0
6/4/16,Colombia-Cundinamarca-Anapoima,8
6/4/16,Colombia-Cundinamarca-Anolaima,0
6/4/16,Colombia-Cundinamarca-Arbelaez,1
6/4/16,Colombia-Cundinamarca-Beltran,0
6/4/16,Colombia-Cundinamarca-Bituima,0
6/4/16,Colombia-Cundinamarca-Bojaca,0
6/4/16,Colombia-Cundinamarca-Cabrera,0
6/4/16,Colombia-Cundinamarca-Cachipay,1
6/4/16,Colombia-Cundinamarca-Cajica,0
6/4/16,Colombia-Cundinamarca-Caparrapi,0
6/4/16,Colombia-Cundinamarca-Caqueza,1
6/4/16,Colombia-Cundinamarca-Carmen_De_Carupa,0
6/4/16,Colombia-Cundinamarca-Chaguani,1
6/4/16,Colombia-Cundinamarca-Chia,0
6/4/16,Colombia-Cundinamarca-Chipaque,0
6/4/16,Colombia-Cundinamarca-Choachi,0
6/4/16,Colombia-Cundinamarca-Choconta,0
6/4/16,Colombia-Cundinamarca-Cogua,0
6/4/16,Colombia-Cundinamarca-Cota,0
6/4/16,Colombia-Cundinamarca-Cucunuba,0
6/4/16,Colombia-Cundinamarca-El_Colegio,31
6/4/16,Colombia-Cundinamarca-El_Penon,1
6/4/16,Colombia-Cundinamarca-El_Rosal,0
6/4/16,Colombia-Cundinamarca-Facatativa,0
6/4/16,Colombia-Cundinamarca-Fomeque,0
6/4/16,Colombia-Cundinamarca-Fosca,0
6/4/16,Colombia-Cundinamarca-Funza,0
6/4/16,Colombia-Cundinamarca-Fuquene,0
6/4/16,Colombia-Cundinamarca-Fusagasuga,11
6/4/16,Colombia-Cundinamarca-Gachala,0
6/4/16,Colombia-Cundinamarca-Gachancipa,0
6/4/16,Colombia-Cundinamarca-Gacheta,0
6/4/16,Colombia-Cundinamarca-Gama,0
6/4/16,Colombia-Cundinamarca-Girardot,66
6/4/16,Colombia-Cundinamarca-Granada,0
6/4/16,Colombia-Cundinamarca-Guacheta,0
6/4/16,Colombia-Cundinamarca-Guaduas,8
6/4/16,Colombia-Cundinamarca-Guasca,0
6/4/16,Colombia-Cundinamarca-Guataqui,1
6/4/16,Colombia-Cundinamarca-Guatavita,0
6/4/16,Colombia-Cundinamarca-Guayabal_De_Siquima,1
6/4/16,Colombia-Cundinamarca-Guayabetal,0
6/4/16,Colombia-Cundinamarca-Gutierrez,0
6/4/16,Colombia-Cundinamarca-Jerusalen,1
6/4/16,Colombia-Cundinamarca-Junin,0
6/4/16,Colombia-Cundinamarca-La_Calera,0
6/4/16,Colombia-Cundinamarca-La_Mesa,25
6/4/16,Colombia-Cundinamarca-La_Palma,1
6/4/16,Colombia-Cundinamarca-La_Pena,0
6/4/16,Colombia-Cundinamarca-La_Vega,6
6/4/16,Colombia-Cundinamarca-Lenguazaque,0
6/4/16,Colombia-Cundinamarca-Macheta,0
6/4/16,Colombia-Cundinamarca-Madrid,0
6/4/16,Colombia-Cundinamarca-Manta,0
6/4/16,Colombia-Cundinamarca-Medina,4
6/4/16,Colombia-Cundinamarca-Mosquera,0
6/4/16,Colombia-Cundinamarca-Narino,2
6/4/16,Colombia-Cundinamarca-Nemocon,0
6/4/16,Colombia-Cundinamarca-Nilo,5
6/4/16,Colombia-Cundinamarca-Nimaima,0
6/4/16,Colombia-Cundinamarca-Nocaima,1
6/4/16,Colombia-Cundinamarca-Venecia,0
6/4/16,Colombia-Cundinamarca-Pacho,3
6/4/16,Colombia-Cundinamarca-Paime,0
6/4/16,Colombia-Cundinamarca-Pandi,1
6/4/16,Colombia-Cundinamarca-Paratebueno,1
6/4/16,Colombia-Cundinamarca-Pasca,0
6/4/16,Colombia-Cundinamarca-Puerto_Salgar,3
6/4/16,Colombia-Cundinamarca-Puli,1
6/4/16,Colombia-Cundinamarca-Quebradanegra,1
6/4/16,Colombia-Cundinamarca-Quetame,0
6/4/16,Colombia-Cundinamarca-Quipile,2
6/4/16,Colombia-Cundinamarca-Apulo,7
6/4/16,Colombia-Cundinamarca-Ricaurte,4
6/4/16,Colombia-Cundinamarca-San_Antonio_Del_Tequendama,1
6/4/16,Colombia-Cundinamarca-San_Bernardo,0
6/4/16,Colombia-Cundinamarca-San_Cayetano,0
6/4/16,Colombia-Cundinamarca-San_Francisco,1
6/4/16,Colombia-Cundinamarca-San_Juan_De_Rio_Seco,1
6/4/16,Colombia-Cundinamarca-Sasaima,2
6/4/16,Colombia-Cundinamarca-Sesquile,0
6/4/16,Colombia-Cundinamarca-Sibate,0
6/4/16,Colombia-Cundinamarca-Silvania,0
6/4/16,Colombia-Cundinamarca-Simijaca,0
6/4/16,Colombia-Cundinamarca-Soacha,0
6/4/16,Colombia-Cundinamarca-Sopo,0
6/4/16,Colombia-Cundinamarca-Subachoque,0
6/4/16,Colombia-Cundinamarca-Suesca,0
6/4/16,Colombia-Cundinamarca-Supata,0
6/4/16,Colombia-Cundinamarca-Susa,0
6/4/16,Colombia-Cundinamarca-Sutatausa,0
6/4/16,Colombia-Cundinamarca-Tabio,0
6/4/16,Colombia-Cundinamarca-Tausa,0
6/4/16,Colombia-Cundinamarca-Tena,1
6/4/16,Colombia-Cundinamarca-Tenjo,0
6/4/16,Colombia-Cundinamarca-Tibacuy,1
6/4/16,Colombia-Cundinamarca-Tibirita,0
6/4/16,Colombia-Cundinamarca-Tocaima,9
6/4/16,Colombia-Cundinamarca-Tocancipa,0
6/4/16,Colombia-Cundinamarca-Topaipi,2
6/4/16,Colombia-Cundinamarca-Ubala,0
6/4/16,Colombia-Cundinamarca-Ubaque,0
6/4/16,Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,0
6/4/16,Colombia-Cundinamarca-Une,0
6/4/16,Colombia-Cundinamarca-Utica,1
6/4/16,Colombia-Cundinamarca-Vergara,1
6/4/16,Colombia-Cundinamarca-Viani,0
6/4/16,Colombia-Cundinamarca-Villagomez,0
6/4/16,Colombia-Cundinamarca-Villapinzon,0
6/4/16,Colombia-Cundinamarca-Villeta,8
6/4/16,Colombia-Cundinamarca-Viota,4
6/4/16,Colombia-Cundinamarca-Yacopi,1
6/4/16,Colombia-Cundinamarca-Zipacon,0
6/4/16,Colombia-Cundinamarca-Zipaquira,0
6/4/16,Colombia-Choco-Unknown,0
6/4/16,Colombia-Choco-Quibdo,1
6/4/16,Colombia-Choco-Acandi,0
6/4/16,Colombia-Choco-Alto_Baudo,0
6/4/16,Colombia-Choco-Atrato,0
6/4/16,Colombia-Choco-Bagado,0
6/4/16,Colombia-Choco-Bahia_Solano,0
6/4/16,Colombia-Choco-Bajo_Baudo,1
6/4/16,Colombia-Choco-Belen_De_Bajira,0
6/4/16,Colombia-Choco-Bojaya,0
6/4/16,Colombia-Choco-El_Canton_Del_San_Pablo,0
6/4/16,Colombia-Choco-Carmen_Del_Darien,0
6/4/16,Colombia-Choco-Certegui,0
6/4/16,Colombia-Choco-Condoto,0
6/4/16,Colombia-Choco-El_Carmen_De_Atrato,0
6/4/16,Colombia-Choco-El_Litoral_Del_San_Juan,0
6/4/16,Colombia-Choco-Istmina,0
6/4/16,Colombia-Choco-Jurado,0
6/4/16,Colombia-Choco-Lloro,1
6/4/16,Colombia-Choco-Medio_Atrato,0
6/4/16,Colombia-Choco-Medio_Baudo,0
6/4/16,Colombia-Choco-Medio_San_Juan,0
6/4/16,Colombia-Choco-Novita,0
6/4/16,Colombia-Choco-Nuqui,0
6/4/16,Colombia-Choco-Rio_Iro,0
6/4/16,Colombia-Choco-Rio_Quito,0
6/4/16,Colombia-Choco-Riosucio,0
6/4/16,Colombia-Choco-San_Jose_Del_Palmar,0
6/4/16,Colombia-Choco-Sipi,0
6/4/16,Colombia-Choco-Tado,1
6/4/16,Colombia-Choco-Unguia,1
6/4/16,Colombia-Choco-Union_Panamericana,0
6/4/16,Colombia-Huila-Unknown,6
6/4/16,Colombia-Huila-Neiva,380
6/4/16,Colombia-Huila-Acevedo,4
6/4/16,Colombia-Huila-Agrado,13
6/4/16,Colombia-Huila-Aipe,30
6/4/16,Colombia-Huila-Algeciras,22
6/4/16,Colombia-Huila-Altamira,7
6/4/16,Colombia-Huila-Baraya,2
6/4/16,Colombia-Huila-Campoalegre,33
6/4/16,Colombia-Huila-Colombia,5
6/4/16,Colombia-Huila-Elias,0
6/4/16,Colombia-Huila-Garzon,124
6/4/16,Colombia-Huila-Gigante,15
6/4/16,Colombia-Huila-Guadalupe,12
6/4/16,Colombia-Huila-Hobo,15
6/4/16,Colombia-Huila-Iquira,17
6/4/16,Colombia-Huila-Isnos,0
6/4/16,Colombia-Huila-La_Argentina,0
6/4/16,Colombia-Huila-La_Plata,16
6/4/16,Colombia-Huila-Nataga,0
6/4/16,Colombia-Huila-Oporapa,1
6/4/16,Colombia-Huila-Paicol,2
6/4/16,Colombia-Huila-Palermo,25
6/4/16,Colombia-Huila-Palestina,0
6/4/16,Colombia-Huila-Pital,0
6/4/16,Colombia-Huila-Pitalito,51
6/4/16,Colombia-Huila-Rivera,27
6/4/16,Colombia-Huila-Saladoblanco,0
6/4/16,Colombia-Huila-San_Agustin,2
6/4/16,Colombia-Huila-Santa_Maria,7
6/4/16,Colombia-Huila-Suaza,11
6/4/16,Colombia-Huila-Tarqui,2
6/4/16,Colombia-Huila-Tesalia,10
6/4/16,Colombia-Huila-Tello,2
6/4/16,Colombia-Huila-Teruel,7
6/4/16,Colombia-Huila-Timana,11
6/4/16,Colombia-Huila-Villavieja,2
6/4/16,Colombia-Huila-Yaguara,10
6/4/16,Colombia-Guajira-Unknown,1
6/4/16,Colombia-Guajira-Riohacha,48
6/4/16,Colombia-Guajira-Albania,0
6/4/16,Colombia-Guajira-Barrancas,2
6/4/16,Colombia-Guajira-Dibulla,0
6/4/16,Colombia-Guajira-Distraccion,2
6/4/16,Colombia-Guajira-El_Molino,3
6/4/16,Colombia-Guajira-Fonseca,7
6/4/16,Colombia-Guajira-Hatonuevo,2
6/4/16,Colombia-Guajira-La_Jagua_Del_Pilar,0
6/4/16,Colombia-Guajira-Maicao,2
6/4/16,Colombia-Guajira-Manaure,2
6/4/16,Colombia-Guajira-San_Juan_Del_Cesar,16
6/4/16,Colombia-Guajira-Uribia,4
6/4/16,Colombia-Guajira-Urumita,0
6/4/16,Colombia-Guajira-Villanueva,4
6/4/16,Colombia-Sta_Marta_D.E.-Santa_Marta,151
6/4/16,Colombia-Magdalena-Unknown,1
6/4/16,Colombia-Magdalena-Algarrobo,11
6/4/16,Colombia-Magdalena-Aracataca,3
6/4/16,Colombia-Magdalena-Ariguani,0
6/4/16,Colombia-Magdalena-Cerro_San_Antonio,0
6/4/16,Colombia-Magdalena-Chibolo,1
6/4/16,Colombia-Magdalena-Cienaga,57
6/4/16,Colombia-Magdalena-Concordia,0
6/4/16,Colombia-Magdalena-El_Banco,6
6/4/16,Colombia-Magdalena-El_Pinon,0
6/4/16,Colombia-Magdalena-El_Reten,2
6/4/16,Colombia-Magdalena-Fundacion,14
6/4/16,Colombia-Magdalena-Guamal,3
6/4/16,Colombia-Magdalena-Nueva_Granada,0
6/4/16,Colombia-Magdalena-Pedraza,0
6/4/16,Colombia-Magdalena-Pijino_Del_Carmen,0
6/4/16,Colombia-Magdalena-Pivijay,7
6/4/16,Colombia-Magdalena-Plato,3
6/4/16,Colombia-Magdalena-Puebloviejo,2
6/4/16,Colombia-Magdalena-Remolino,0
6/4/16,Colombia-Magdalena-Sabanas_De_San_Angel,6
6/4/16,Colombia-Magdalena-Salamina,3
6/4/16,Colombia-Magdalena-San_Sebastian_De_Buenavista,1
6/4/16,Colombia-Magdalena-San_Zenon,0
6/4/16,Colombia-Magdalena-Santa_Ana,1
6/4/16,Colombia-Magdalena-Santa_Barbara_De_Pinto,2
6/4/16,Colombia-Magdalena-Sitionuevo,2
6/4/16,Colombia-Magdalena-Tenerife,6
6/4/16,Colombia-Magdalena-Zapayan,0
6/4/16,Colombia-Magdalena-Zona_Bananera,9
6/4/16,Colombia-Meta-Unknown,19
6/4/16,Colombia-Meta-Villavicencio,270
6/4/16,Colombia-Meta-Acacias,82
6/4/16,Colombia-Meta-Barranca_De_Upia,0
6/4/16,Colombia-Meta-Cabuyaro,1
6/4/16,Colombia-Meta-Castilla_La_Nueva,4
6/4/16,Colombia-Meta-Cubarral,2
6/4/16,Colombia-Meta-Cumaral,10
6/4/16,Colombia-Meta-El_Calvario,0
6/4/16,Colombia-Meta-El_Castillo,1
6/4/16,Colombia-Meta-El_Dorado,3
6/4/16,Colombia-Meta-Fuente_De_Oro,3
6/4/16,Colombia-Meta-Granada,37
6/4/16,Colombia-Meta-Guamal,5
6/4/16,Colombia-Meta-Mapiripan,1
6/4/16,Colombia-Meta-Mesetas,8
6/4/16,Colombia-Meta-La_Macarena,4
6/4/16,Colombia-Meta-Uribe,1
6/4/16,Colombia-Meta-Lejanias,1
6/4/16,Colombia-Meta-Puerto_Concordia,2
6/4/16,Colombia-Meta-Puerto_Gaitan,3
6/4/16,Colombia-Meta-Puerto_Lopez,5
6/4/16,Colombia-Meta-Puerto_Lleras,0
6/4/16,Colombia-Meta-Puerto_Rico,4
6/4/16,Colombia-Meta-Restrepo,4
6/4/16,Colombia-Meta-San_Carlos_De_Guaroa,8
6/4/16,Colombia-Meta-San_Juan_De_Arama,1
6/4/16,Colombia-Meta-San_Juanito,0
6/4/16,Colombia-Meta-San_Martin,15
6/4/16,Colombia-Meta-Vistahermosa,4
6/4/16,Colombia-Narino-Unknown,5
6/4/16,Colombia-Narino-Pasto,0
6/4/16,Colombia-Narino-Alban,0
6/4/16,Colombia-Narino-Aldana,0
6/4/16,Colombia-Narino-Ancuya,0
6/4/16,Colombia-Narino-Arboleda,0
6/4/16,Colombia-Narino-Barbacoas,2
6/4/16,Colombia-Narino-Belen,0
6/4/16,Colombia-Narino-Buesaco,0
6/4/16,Colombia-Narino-Colon,0
6/4/16,Colombia-Narino-Consaca,0
6/4/16,Colombia-Narino-Contadero,0
6/4/16,Colombia-Narino-Cordoba,0
6/4/16,Colombia-Narino-Cuaspud,0
6/4/16,Colombia-Narino-Cumbal,0
6/4/16,Colombia-Narino-Cumbitara,0
6/4/16,Colombia-Narino-Chachagui,0
6/4/16,Colombia-Narino-El_Charco,2
6/4/16,Colombia-Narino-El_Penol,0
6/4/16,Colombia-Narino-El_Rosario,0
6/4/16,Colombia-Narino-El_Tablon_De_Gomez,0
6/4/16,Colombia-Narino-El_Tambo,0
6/4/16,Colombia-Narino-Funes,0
6/4/16,Colombia-Narino-Guachucal,0
6/4/16,Colombia-Narino-Guaitarilla,0
6/4/16,Colombia-Narino-Gualmatan,0
6/4/16,Colombia-Narino-Iles,0
6/4/16,Colombia-Narino-Imues,0
6/4/16,Colombia-Narino-Ipiales,0
6/4/16,Colombia-Narino-La_Cruz,0
6/4/16,Colombia-Narino-La_Florida,0
6/4/16,Colombia-Narino-La_Llanada,0
6/4/16,Colombia-Narino-La_Tola,0
6/4/16,Colombia-Narino-La_Union,0
6/4/16,Colombia-Narino-Leiva,0
6/4/16,Colombia-Narino-Linares,0
6/4/16,Colombia-Narino-Los_Andes,0
6/4/16,Colombia-Narino-Magsi,0
6/4/16,Colombia-Narino-Mallama,0
6/4/16,Colombia-Narino-Mosquera,0
6/4/16,Colombia-Narino-Narino,0
6/4/16,Colombia-Narino-Olaya_Herrera,0
6/4/16,Colombia-Narino-Ospina,0
6/4/16,Colombia-Narino-Francisco_Pizarro,0
6/4/16,Colombia-Narino-Policarpa,0
6/4/16,Colombia-Narino-Potosi,0
6/4/16,Colombia-Narino-Providencia,0
6/4/16,Colombia-Narino-Puerres,0
6/4/16,Colombia-Narino-Pupiales,0
6/4/16,Colombia-Narino-Ricaurte,0
6/4/16,Colombia-Narino-Roberto_Payan,0
6/4/16,Colombia-Narino-Samaniego,0
6/4/16,Colombia-Narino-Sandona,0
6/4/16,Colombia-Narino-San_Bernardo,0
6/4/16,Colombia-Narino-San_Lorenzo,0
6/4/16,Colombia-Narino-San_Pablo,0
6/4/16,Colombia-Narino-San_Pedro_De_Cartago,0
6/4/16,Colombia-Narino-Santa_Barbara,1
6/4/16,Colombia-Narino-Santacruz,0
6/4/16,Colombia-Narino-Sapuyes,0
6/4/16,Colombia-Narino-Taminango,6
6/4/16,Colombia-Narino-Tangua,0
6/4/16,Colombia-Narino-San_Andres_De_Tumaco,3
6/4/16,Colombia-Narino-Tuquerres,0
6/4/16,Colombia-Narino-Yacuanquer,0
6/4/16,Colombia-Norte_Santander-Unknown,9
6/4/16,Colombia-Norte_Santander-Cucuta,1069
6/4/16,Colombia-Norte_Santander-Abrego,5
6/4/16,Colombia-Norte_Santander-Arboledas,8
6/4/16,Colombia-Norte_Santander-Bochalema,2
6/4/16,Colombia-Norte_Santander-Bucarasica,0
6/4/16,Colombia-Norte_Santander-Cacota,0
6/4/16,Colombia-Norte_Santander-Cachira,0
6/4/16,Colombia-Norte_Santander-Chinacota,12
6/4/16,Colombia-Norte_Santander-Chitaga,0
6/4/16,Colombia-Norte_Santander-Convencion,1
6/4/16,Colombia-Norte_Santander-Cucutilla,2
6/4/16,Colombia-Norte_Santander-Durania,4
6/4/16,Colombia-Norte_Santander-El_Carmen,5
6/4/16,Colombia-Norte_Santander-El_Tarra,1
6/4/16,Colombia-Norte_Santander-El_Zulia,67
6/4/16,Colombia-Norte_Santander-Gramalote,2
6/4/16,Colombia-Norte_Santander-Hacari,0
6/4/16,Colombia-Norte_Santander-Herran,2
6/4/16,Colombia-Norte_Santander-Labateca,2
6/4/16,Colombia-Norte_Santander-La_Esperanza,0
6/4/16,Colombia-Norte_Santander-La_Playa,1
6/4/16,Colombia-Norte_Santander-Los_Patios,59
6/4/16,Colombia-Norte_Santander-Lourdes,0
6/4/16,Colombia-Norte_Santander-Mutiscua,0
6/4/16,Colombia-Norte_Santander-Ocana,31
6/4/16,Colombia-Norte_Santander-Pamplona,0
6/4/16,Colombia-Norte_Santander-Pamplonita,0
6/4/16,Colombia-Norte_Santander-Puerto_Santander,30
6/4/16,Colombia-Norte_Santander-Ragonvalia,5
6/4/16,Colombia-Norte_Santander-Salazar,11
6/4/16,Colombia-Norte_Santander-San_Calixto,0
6/4/16,Colombia-Norte_Santander-San_Cayetano,6
6/4/16,Colombia-Norte_Santander-Santiago,5
6/4/16,Colombia-Norte_Santander-Sardinata,15
6/4/16,Colombia-Norte_Santander-Silos,0
6/4/16,Colombia-Norte_Santander-Teorama,1
6/4/16,Colombia-Norte_Santander-Tibu,49
6/4/16,Colombia-Norte_Santander-Toledo,2
6/4/16,Colombia-Norte_Santander-Villa_Caro,1
6/4/16,Colombia-Norte_Santander-Villa_Del_Rosario,87
6/4/16,Colombia-Quindio-Unknown,0
6/4/16,Colombia-Quindio-Armenia,15
6/4/16,Colombia-Quindio-Buenavista,0
6/4/16,Colombia-Quindio-Calarca,1
6/4/16,Colombia-Quindio-Circasia,1
6/4/16,Colombia-Quindio-Cordoba,0
6/4/16,Colombia-Quindio-Filandia,0
6/4/16,Colombia-Quindio-Genova,0
6/4/16,Colombia-Quindio-La_Tebaida,2
6/4/16,Colombia-Quindio-Montenegro,3
6/4/16,Colombia-Quindio-Pijao,0
6/4/16,Colombia-Quindio-Quimbaya,1
6/4/16,Colombia-Quindio-Salento,0
6/4/16,Colombia-Risaralda-Unknown,0
6/4/16,Colombia-Risaralda-Pereira,47
6/4/16,Colombia-Risaralda-Apia,1
6/4/16,Colombia-Risaralda-Balboa,2
6/4/16,Colombia-Risaralda-Belen_De_Umbria,3
6/4/16,Colombia-Risaralda-Dosquebradas,19
6/4/16,Colombia-Risaralda-Guatica,0
6/4/16,Colombia-Risaralda-La_Celia,7
6/4/16,Colombia-Risaralda-La_Virginia,35
6/4/16,Colombia-Risaralda-Marsella,2
6/4/16,Colombia-Risaralda-Mistrato,1
6/4/16,Colombia-Risaralda-Pueblo_Rico,1
6/4/16,Colombia-Risaralda-Quinchia,0
6/4/16,Colombia-Risaralda-Santa_Rosa_De_Cabal,1
6/4/16,Colombia-Risaralda-Santuario,1
6/4/16,Colombia-Santander-Unknown,11
6/4/16,Colombia-Santander-Bucaramanga,180
6/4/16,Colombia-Santander-Aguada,0
6/4/16,Colombia-Santander-Albania,0
6/4/16,Colombia-Santander-Aratoca,0
6/4/16,Colombia-Santander-Barbosa,3
6/4/16,Colombia-Santander-Barichara,1
6/4/16,Colombia-Santander-Barrancabermeja,21
6/4/16,Colombia-Santander-Betulia,0
6/4/16,Colombia-Santander-Bolivar,0
6/4/16,Colombia-Santander-Cabrera,0
6/4/16,Colombia-Santander-California,0
6/4/16,Colombia-Santander-Capitanejo,8
6/4/16,Colombia-Santander-Carcasi,0
6/4/16,Colombia-Santander-Cepita,0
6/4/16,Colombia-Santander-Cerrito,0
6/4/16,Colombia-Santander-Charala,0
6/4/16,Colombia-Santander-Charta,0
6/4/16,Colombia-Santander-Chima,0
6/4/16,Colombia-Santander-Chipata,0
6/4/16,Colombia-Santander-Cimitarra,0
6/4/16,Colombia-Santander-Concepcion,0
6/4/16,Colombia-Santander-Confines,0
6/4/16,Colombia-Santander-Contratacion,0
6/4/16,Colombia-Santander-Coromoro,0
6/4/16,Colombia-Santander-Curiti,0
6/4/16,Colombia-Santander-El_Carmen_De_Chucuri,0
6/4/16,Colombia-Santander-El_Guacamayo,0
6/4/16,Colombia-Santander-El_Penon,0
6/4/16,Colombia-Santander-El_Playon,0
6/4/16,Colombia-Santander-Encino,0
6/4/16,Colombia-Santander-Enciso,0
6/4/16,Colombia-Santander-Florian,0
6/4/16,Colombia-Santander-Floridablanca,58
6/4/16,Colombia-Santander-Galan,0
6/4/16,Colombia-Santander-Gambita,0
6/4/16,Colombia-Santander-Giron,34
6/4/16,Colombia-Santander-Guaca,0
6/4/16,Colombia-Santander-Guadalupe,0
6/4/16,Colombia-Santander-Guapota,0
6/4/16,Colombia-Santander-Guavata,0
6/4/16,Colombia-Santander-Gsepsa,0
6/4/16,Colombia-Santander-Hato,0
6/4/16,Colombia-Santander-Jesus_Maria,0
6/4/16,Colombia-Santander-Jordan,0
6/4/16,Colombia-Santander-La_Belleza,0
6/4/16,Colombia-Santander-Landazuri,0
6/4/16,Colombia-Santander-La_Paz,1
6/4/16,Colombia-Santander-Lebrija,12
6/4/16,Colombia-Santander-Los_Santos,0
6/4/16,Colombia-Santander-Macaravita,0
6/4/16,Colombia-Santander-Malaga,0
6/4/16,Colombia-Santander-Matanza,1
6/4/16,Colombia-Santander-Mogotes,0
6/4/16,Colombia-Santander-Molagavita,0
6/4/16,Colombia-Santander-Ocamonte,0
6/4/16,Colombia-Santander-Oiba,0
6/4/16,Colombia-Santander-Onzaga,0
6/4/16,Colombia-Santander-Palmar,0
6/4/16,Colombia-Santander-Palmas_Del_Socorro,0
6/4/16,Colombia-Santander-Paramo,0
6/4/16,Colombia-Santander-Piedecuesta,21
6/4/16,Colombia-Santander-Pinchote,0
6/4/16,Colombia-Santander-Puente_Nacional,0
6/4/16,Colombia-Santander-Puerto_Parra,1
6/4/16,Colombia-Santander-Puerto_Wilches,1
6/4/16,Colombia-Santander-Rionegro,6
6/4/16,Colombia-Santander-Sabana_De_Torres,2
6/4/16,Colombia-Santander-San_Andres,3
6/4/16,Colombia-Santander-San_Benito,0
6/4/16,Colombia-Santander-San_Gil,0
6/4/16,Colombia-Santander-San_Joaquin,0
6/4/16,Colombia-Santander-San_Jose_De_Miranda,2
6/4/16,Colombia-Santander-San_Miguel,0
6/4/16,Colombia-Santander-San_Vicente_De_Chucuri,10
6/4/16,Colombia-Santander-Santa_Barbara,0
6/4/16,Colombia-Santander-Santa_Helena_Del_Opon,0
6/4/16,Colombia-Santander-Simacota,0
6/4/16,Colombia-Santander-Socorro,25
6/4/16,Colombia-Santander-Suaita,1
6/4/16,Colombia-Santander-Sucre,1
6/4/16,Colombia-Santander-Surata,0
6/4/16,Colombia-Santander-Tona,0
6/4/16,Colombia-Santander-Valle_De_San_Jose,1
6/4/16,Colombia-Santander-Velez,0
6/4/16,Colombia-Santander-Vetas,0
6/4/16,Colombia-Santander-Villanueva,0
6/4/16,Colombia-Santander-Zapatoca,0
6/4/16,Colombia-Sucre-Unknown,0
6/4/16,Colombia-Sucre-Sincelejo,10
6/4/16,Colombia-Sucre-Buenavista,0
6/4/16,Colombia-Sucre-Caimito,0
6/4/16,Colombia-Sucre-Coloso,0
6/4/16,Colombia-Sucre-Corozal,1
6/4/16,Colombia-Sucre-Covenas,0
6/4/16,Colombia-Sucre-Chalan,0
6/4/16,Colombia-Sucre-El_Roble,0
6/4/16,Colombia-Sucre-Galeras,0
6/4/16,Colombia-Sucre-Guaranda,0
6/4/16,Colombia-Sucre-La_Union,1
6/4/16,Colombia-Sucre-Los_Palmitos,0
6/4/16,Colombia-Sucre-Majagual,0
6/4/16,Colombia-Sucre-Morroa,1
6/4/16,Colombia-Sucre-Ovejas,0
6/4/16,Colombia-Sucre-Palmito,0
6/4/16,Colombia-Sucre-Sampues,4
6/4/16,Colombia-Sucre-San_Benito_Abad,0
6/4/16,Colombia-Sucre-San_Juan_De_Betulia,1
6/4/16,Colombia-Sucre-San_Marcos,3
6/4/16,Colombia-Sucre-San_Onofre,1
6/4/16,Colombia-Sucre-San_Pedro,0
6/4/16,Colombia-Sucre-San_Luis_De_Since,0
6/4/16,Colombia-Sucre-Sucre,0
6/4/16,Colombia-Sucre-Tolu,82
6/4/16,Colombia-Sucre-Toluviejo,2
6/4/16,Colombia-Tolima-Unknown,4
6/4/16,Colombia-Tolima-Ibague,423
6/4/16,Colombia-Tolima-Alpujarra,2
6/4/16,Colombia-Tolima-Alvarado,0
6/4/16,Colombia-Tolima-Ambalema,1
6/4/16,Colombia-Tolima-Anzoategui,0
6/4/16,Colombia-Tolima-Armero_(Guayabal),0
6/4/16,Colombia-Tolima-Ataco,1
6/4/16,Colombia-Tolima-Cajamarca,1
6/4/16,Colombia-Tolima-Carmen_De_Apicala,14
6/4/16,Colombia-Tolima-Casabianca,0
6/4/16,Colombia-Tolima-Chaparral,37
6/4/16,Colombia-Tolima-Coello,1
6/4/16,Colombia-Tolima-Coyaima,4
6/4/16,Colombia-Tolima-Cunday,2
6/4/16,Colombia-Tolima-Dolores,19
6/4/16,Colombia-Tolima-Espinal,60
6/4/16,Colombia-Tolima-Falan,7
6/4/16,Colombia-Tolima-Flandes,22
6/4/16,Colombia-Tolima-Fresno,4
6/4/16,Colombia-Tolima-Guamo,9
6/4/16,Colombia-Tolima-Herveo,0
6/4/16,Colombia-Tolima-Honda,6
6/4/16,Colombia-Tolima-Icononzo,6
6/4/16,Colombia-Tolima-Lerida,11
6/4/16,Colombia-Tolima-Libano,5
6/4/16,Colombia-Tolima-Mariquita,17
6/4/16,Colombia-Tolima-Melgar,17
6/4/16,Colombia-Tolima-Murillo,0
6/4/16,Colombia-Tolima-Natagaima,3
6/4/16,Colombia-Tolima-Ortega,4
6/4/16,Colombia-Tolima-Palocabildo,1
6/4/16,Colombia-Tolima-Piedras,10
6/4/16,Colombia-Tolima-Planadas,3
6/4/16,Colombia-Tolima-Prado,4
6/4/16,Colombia-Tolima-Purificacion,59
6/4/16,Colombia-Tolima-Rioblanco,2
6/4/16,Colombia-Tolima-Roncesvalles,0
6/4/16,Colombia-Tolima-Rovira,0
6/4/16,Colombia-Tolima-Saldana,11
6/4/16,Colombia-Tolima-San_Antonio,13
6/4/16,Colombia-Tolima-San_Luis,1
6/4/16,Colombia-Tolima-Santa_Isabel,0
6/4/16,Colombia-Tolima-Suarez,8
6/4/16,Colombia-Tolima-Valle_De_San_Juan,2
6/4/16,Colombia-Tolima-Venadillo,1
